image_name,x,y
198553_1_E1_00001.png,257,254
157538_2_0001.png,259,256
38434_1_E1_001.png,257,256
198553_1_E2_00001.png,255,255
123595_1_E1_001.png,255,255
198553_2_00001.png,257,254
40245_2_001.png,257,256
198681_1_E1_00001.png,256,255
112290_1_E1_001.png,255,255
198681_1_E2_00001.png,258,258
133057_2_0001.png,257,257
198681_2_00001.png,257,257
38702_1_E1_001.png,257,260
198711_1_00001.png,258,258
20077_1_E2_001.png,255,255
12972_1_E2_001.png,256,255
198711_2_E2_2_00001.png,258,258
17c10p4_4_E2_001.png,257,254
22359_1_E2_001.png,256,255
198720_1_00001.png,258,256
21629_2_E1_001.png,254,254
198727_1_E1_00001.png,256,256
1246_1_E1_001.png,267,252
198727_1_E2_00001.png,257,254
198727_2_00001.png,256,256
98022_1_E2_001.png,256,256
198780_1_E1_001.png,239,249
82007_3_001.png,256,255
198780_1_E2_001.png,241,252
13185_3_001.png,265,254
198780_2_001.png,241,251
199009_1_00001.png,256,256
109942_2_001.png,256,256
199009_2_00001.png,255,255
199055_1_E1_001.png,240,251
91667_1_E2_001.png,256,256
199055_1_E2_001.png,241,251
130597_1_E1_001.png,257,254
199055_2_001.png,240,251
199073_1_E1_00001.png,257,259
199073_1_E2_00001.png,257,257
100019_1_001.png,257,256
199073_2_00001.png,257,259
60444_1_E1_001.png,255,255
199091_1_E1_001.png,241,252
199091_1_E2_001.png,241,252
115346_1_001.png,253,258
199091_2_001.png,241,252
199437_1_E1_001.png,240,251
101097_1_E1_001.png,257,254
199437_1_E2_001.png,240,251
199437_2_001.png,240,251
85600_2_001.png,257,256
199714_1_00001.png,257,259
10863_2_E3_001.png,255,255
199758_1_E1_001.png,243,251
199758_1_E2_001.png,241,253
3gc2_idp994-3_2.png,253,261
199758_2_001.png,243,251
12c19p1_3_E3_001.png,254,257
200046_1_00001.png,255,255
200046_2_00001.png,256,256
200063_1_E1_00001.png,257,257
27025_1_E1_001.png,254,257
200063_1_E2_00001.png,255,255
7303_2_001.png,256,256
200063_2_00001.png,256,256
53076_1_E2_001.png,257,257
200088_1_E1_00001.png,257,257
139473_1_E2_0001.png,255,255
200088_1_E2_00001.png,258,258
157762_1_E1_0001.png,257,256
200088_2_00001.png,256,256
200149_1_E1_00001.png,256,256
26230_1_E2_001.png,256,256
200149_1_E2_00001.png,255,255
200149_2_00001.png,256,256
200198_1_E1_00001.png,256,255
154505_2_0001.png,257,257
200198_1_E2_00001.png,257,254
200198_2_00001.png,256,255
200362_1_E1_00001.png,255,255
83371_2_001.png,256,256
200362_1_E2_00001.png,255,255
200362_2_00001.png,255,255
3gc2_idp994-3.png,256,255
200401_102_PLP_M2_H4_data2.0001.png,254,260
200402_105_PLP_M1_f1_data.0001.png,256,255
131140_1_001.png,256,256
200424b4_ax_1001.png,255,255
200424b4_ax_2001.png,255,255
5842_1_001.png,257,257
200500_1_00001.png,255,255
123244_2_001.png,259,257
200501h3_a1001.png,256,256
200607_1_E1_00001.png,255,256
200607_1_E2_00001.png,257,254
26303_1_E2_001.png,256,256
200607_2_00001.png,257,257
200632_1_E1_00001.png,256,256
40464_1_E1_001.png,255,255
200632_1_E2_00001.png,256,256
200632_2_00001.png,256,256
21c10p2_2_E1_001.png,256,255
200640_1_E1_00001.png,255,255
200640_1_E2_00001.png,257,260
200640_2_00001.png,255,255
40028_3_001.png,256,256
200672_1_E1_00001.png,257,260
200672_1_E2_00001.png,257,259
96698_1_E2.png,261,261
200672_2_00001.png,256,258
200814_1_00001.png,255,256
127124_1_E2_001.png,258,256
200822_1_00001.png,257,254
29762_1_E2_001.png,257,257
200827_1_E1_00001.png,255,255
17c2p3_4_001.png,255,253
200827_1_E2_00001.png,257,254
200827_2_00001.png,258,253
101458_2_001.png,259,254
200867_1_E1_00001.png,257,254
200867_1_E2_00001.png,256,256
200867_2_00001.png,257,257
200873f12_x0001.png,256,256
93729_1_E1.png,258,258
200885_1_00001.png,256,256
13283_2_001.png,256,258
200893_1_E1_00001.png,257,257
200893_1_E2_00001.png,254,254
200893_2_00001.png,256,256
93400_1_E1_001.png,253,258
200958_1_E1_00001.png,255,255
200958_1_E2_00001.png,256,256
200958_2_00001.png,258,258
200993_1_00001.png,256,256
200993_2_00001.png,256,256
201065d3_bx1001.png,255,255
778_M1_F4_high.0001.png,249,265
201069_1_E1_00001.png,257,257
70727_1_001.png,258,258
201069_1_E2_00001.png,258,258
155626_1_E1_0001.png,257,257
11921_4_E1_001.png,249,260
201069_2_00001.png,258,253
91121_1_E1_001.png,253,254
201069_3_00001.png,257,254
9177_4_001.png,265,254
201069_4_00001.png,255,256
121774_2_001.png,257,252
201470_1_E1_00001.png,257,254
201470_1_E2_00001.png,256,255
60302_1_E2_001.png,256,254
201470_2_00001.png,257,254
201544f9_0001.png,255,204
201544f12_amppnp_bb_0001.png,253,262
201817_1_00001.png,256,256
127290_1_E1_001.png,255,256
201817_2_00001.png,255,256
96456_1_E1.png,260,260
201927_1_E1_00001.png,257,257
12525_5_E2_001.png,257,251
201927_1_E2_00001.png,257,257
21c10p2_4_001.png,257,250
201938_1_00001.png,256,256
201938_2_00001.png,256,256
138021_2_0001.png,257,254
201938_3_00001.png,256,256
202097g3_x0001.png,254,204
13055_6_001.png,267,261
202146_1_00001.png,255,256
202146_2_00001.png,256,255
67156_1_E1_001.png,256,255
202160a2_ax1001.png,258,174
60086_2_001.png,256,252
202757_1_E1_00001.png,258,253
37983_1_E1_001.png,255,255
202757_1_E2_00001.png,255,256
202787f10_a0001.png,250,204
202910b8_x0001.png,253,229
48960_1_E1_001.png,258,256
202980_0_E1_00001.png,258,253
144591_1_E2_0001.png,257,257
202980_0_E2_00001.png,258,253
103946_2_E1_001.png,257,257
202980_1_E1_00001.png,258,253
35256_1_E1.png,253,258
202980_1_E2_00001.png,258,253
81620_2_001.png,255,255
202980_2_00001.png,256,255
203088f3_x0001.png,256,254
30995_2.png,255,255
203140b1_1M_x0001.png,256,256
138499_2_0001.png,257,257
203200_1_E1_00001.png,257,257
103236_1_E2_001.png,256,255
203200_1_E2_00001.png,257,257
93611_2_E2.png,259,259
203200_2_00001.png,258,258
203781h1_1M_KI_y0001.png,255,256
204157b3_ax0001.png,253,253
9664high_2_001.png,234,258
204287g6_ax0001.png,255,254
204454d9_05-10mki_x0001.png,257,255
204563g1_x0001.png,255,209
204641a10_05-10MKI_x0001.png,254,257
204641g5_x0001.png,258,258
204763c3_a0001.png,253,320
91709_1_E2_001.png,256,255
204838_1_E1_00001.png,258,258
60211_2_001.png,252,257
204838_1_E2_00001.png,258,258
63506_1_E2.png,251,255
204838_2_00001.png,258,258
143501_1_E2_0001.png,258,256
205027_1_E1_00001.png,255,255
12316_3_E3_001.png,266,253
9258_1_E1_001.png,264,249
205027_1_E2_00001.png,255,255
205027_2_00001.png,255,255
17908_3.png,272,252
205032_1_00001.png,257,254
137969_1_E2_0001.png,257,257
205032_2_00001.png,257,254
205370d6_x0001.png,254,261
205513e1_x0001.png,258,258
205634a10_ay0001.png,250,253
115674_1_E1_001.png,258,258
205795_1_E1_00001.png,258,258
84291_1_E1_001.png,256,255
205795_1_E2_00001.png,258,258
125796_1_E2_001.png,258,255
205795_2_00001.png,258,258
102315_1_E1_001.png,257,257
205979_1_E1_00001.png,255,256
9969_1_E2_001.png,267,256
205979_1_E2_00001.png,255,257
205979_2_00001.png,255,258
135601_1_0001.png,257,257
206090_1_E1_00001.png,256,257
206090_1_E2_00001.png,256,258
59460_1_E1_001.png,251,258
206090_2_00001.png,256,255
83371_1_E1_001.png,256,256
206237_1_E1_00001.png,258,255
157762_2_0001.png,257,256
206237_1_E2_00001.png,257,254
38566_1_001.png,253,254
206237_2_00001.png,257,255
206239a1_1MKI_v0001.png,249,255
206239a1_1MKI_z0001.png,237,206
206341b1_NaI_soak_x0361.png,255,254
206341b1_soak_x0001.png,255,255
15625_1_E2_001.png,255,256
206411_1_00001.png,255,256
748_2_M4_B5_peak3.0001.png,251,267
206411_2_00001.png,254,254
206411_3_00001.png,255,255
102581_1_E1_001.png,255,255
19100_1_E2_001.png,266,253
206483_1_E1_00001.png,257,257
18914_5.png,256,256
206483_1_E2_00001.png,257,257
119192_2_E2_001.png,258,256
206483_2_00001.png,258,258
206575a1_x0001.png,254,256
156425_1_E1_00001.png,256,255
206645h12_x0001.png,251,204
206645h12_z0001.png,254,177
206692g7_Ba_x0001.png,218,239
41376_1_E2_001.png,257,262
206697_1_E1_00001.png,253,253
9664_3_001.png,255,255
206697_1_E2_00001.png,256,256
206697_2_00001.png,255,255
206762b1_a0001.png,255,311
206770a6_ax0001.png,250,315
97429_1_E1.png,261,258
206774_1_E1_00001.png,256,258
206774_1_E2_00001.png,256,257
31029_2.png,258,258
206774_2_00001.png,256,257
206915e11_1MNaI_x0001.png,256,257
206918e4_x0001.png,253,238
20967_1_E2_001.png,254,262
207064_1_00001.png,257,256
122867_1_E2_001.png,260,257
207064_2_00001.png,257,257
207234a9_x0101.png,253,203
207234a9_z0001.png,252,202
207347h8_x0001.png,255,285
117797_2_001.png,255,255
207391d3_y0001.png,257,253
207747_1_E1_001.png,252,266
42386_1_E1_001.png,254,254
207747_1_E2_001.png,252,267
207747_2_001.png,250,268
94154_1_E1.png,260,262
208045_1_E1_00001.png,255,255
208045_1_E2_00001.png,255,255
138148_1_E2_0001.png,253,253
208434_1_00001.png,256,256
58458_1_E2.png,248,256
208465_1_00001.png,256,255
208475_1_E1_00001.png,256,256
141921_2_0001.png,255,256
208475_1_E2_00001.png,255,255
208475_2_00001.png,255,255
106730_1_E1_001.png,255,254
208816_1_00001.png,258,255
55056_2_001.png,254,254
208816_1_00721.png,258,255
93729_2_E2.png,260,257
208963_1_00001.png,258,255
10641_3_E3_001.png,256,256
208981_1_00001.png,256,255
67368_1_001.png,256,255
209049_1_E1_00001.png,258,258
16830_1_E2_001.png,258,257
209049_1_E2_00001.png,258,258
91156_2_001.png,258,255
21c1p1_2_E2_001.png,254,257
209049_2_00001.png,258,258
111979_1_E1_001.png,257,255
209126_1_00001.png,258,255
12c19p1_3_E1_181.png,254,257
20370_1_E1_001.png,255,258
209126_2_00001.png,257,254
70941_1_E2_001.png,257,256
209150_1_00001.png,257,254
109429_M2_G5_data.0001.png,250,261
209884_1_00001.png,258,258
47595_2_001.png,257,256
209884_2_00001.png,258,253
149915_2_0001.png,255,255
209910_1_E1_00001.png,257,259
123353_1_E2_001.png,255,255
209910_1_E2_00001.png,258,261
92225_3_001.png,255,255
209910_2_00001.png,258,258
86977_2_E2_001.png,256,256
209912_1_E1_00001.png,257,254
131088_1_001.png,257,257
209912_1_E2_00001.png,258,258
44931_1_E1_001.png,256,255
209912_2_00001.png,258,258
210038_1_E1_00001.png,258,256
778_M1_F4_low.0001.png,253,261
160596_1_E2_001.png,255,253
210038_1_E2_00001.png,257,257
63720_1_E2.png,250,253
210038_2_00001.png,257,257
112971_1_E2_001.png,255,256
210555_1_00001.png,257,257
16424_1_E2_001.png,257,254
210571_1_E1_00001.png,255,256
152725_1_E2_0001.png,258,256
210571_1_E2_00001.png,256,256
23c28p2_1_E2_001.png,255,256
137106_1_E1_001.png,254,262
210571_2_00001.png,257,254
34621_2.png,255,256
210586_1_00001.png,257,257
151759_1_E2_00001.png,256,256
211010_1_E1_00001.png,255,255
163592_1_0001.png,257,255
92179_6pk.0001.png,254,246
211010_1_E2_00001.png,255,255
14791_1_E2_001.png,257,254
211010_2_00001.png,256,256
211518_1_00001.png,256,255
40629_1_E1_001.png,258,258
211518_2_00001.png,256,256
87729_1_001.png,256,256
211970_1_E1_00001.png,257,254
107066_1_E1_001.png,255,256
211970_1_E2_00001.png,258,258
94590_4.png,254,256
211970_2_00001.png,258,253
53083_1_001.png,258,258
19456_1_E1_001.png,250,259
215197f2_2_E1_0001.png,254,254
215387e7_b0001.png,251,314
215535h7_iodide_x0001.png,254,260
215574f10_x0001.png,252,254
215778c6_y0001.png,252,226
215795h11_b0001.png,256,285
215949a5_a####.png,247,311
215949a5_a0201.png,245,311
39278_2_001.png,256,255
216061a4_a####.png,257,203
216061a4_a0201.png,256,203
216420a8_x0001.png,254,254
216496e11_a####.png,253,312
216496e11_a0401.png,253,312
216516b9_x0001.png,243,228
216661c1_x0001.png,251,257
216675d12_x0001.png,255,261
216858d10_x0001.png,255,204
85482_1_E1_001.png,257,256
216858d10_y0001.png,255,204
216990f9_x0001.png,252,262
217001d11_x0001.png,253,229
11921_6_001.png,245,264
217009d2_1MNaI_x0001.png,247,285
217010f12b_x0001.png,252,262
217062a8b_x0010.png,252,228
217087d10_x0001.png,251,280
217129a#####.png,253,313
217129a50201.png,257,312
217129a50301.png,255,312
217171e9_x0001.png,254,261
217175d10_x0001.png,257,287
217183b6-amp_hires_0001.png,254,175
217291h3b_x####.png,254,254
15971_1_E2_001.png,257,257
217291h3b_x0301.png,254,254
748_2_M4_B5_peak2.0001.png,250,272
217292b10_x0001.png,250,144
217343a5_bx0001.png,253,258
217343a5_cx####.png,252,258
217343a5_x####.png,253,257
217599g11_x0001.png,256,256
217759b6_x0001.png,254,155
217759b6_y0001.png,257,154
139798_1_E2_0001.png,256,256
218001d9_x0001.png,251,236
218398g5_x0001.png,261,257
218438h2_x0001.png,250,258
218438h2_y0001.png,255,258
218457h10_x0001.png,253,203
218458a5_recollect_x0001.png,254,254
218461a12_x0001.png,251,228
218475d8_x0001.png,250,203
218640e10_x0001.png,253,202
218672f10_redo_x0001.png,254,261
218726f2_x0001.png,253,312
134818_1_E2_0001.png,256,255
218731a3_x0001.png,255,312
219594b8_x0001.png,253,202
219629d10_x0001.png,254,261
219733h12_x0001.png,253,203
219799a8_x0001.png,255,255
219914f12_x0001.png,251,265
220110d6_x0001.png,249,203
220354b4_400mm_nai_x0361.png,254,254
220354b4_iodide1_x0001.png,255,254
125796_2_001.png,260,254
220684e4_x0001.png,251,279
221220a1_ax0001.png,255,175
222033a7_x0001.png,252,260
222033c10_x0001.png,254,255
222042h8_300mm_nai_x0001.png,254,264
222975a2_x0001.png,252,316
222975b2_x0001.png,253,315
10911_1_001.png,254,257
224045c2_x0001.png,254,253
224619h6_x0001.png,249,234
224744e12_x0001.png,253,234
225457h2_x0001.png,255,343
225457h2_y0001.png,255,343
61016_1_E2_001.png,251,258
225749g7_x0001.png,253,203
225749g7_y0001.png,253,203
225749g7_z0001.png,253,203
225934h6_x0001.png,253,236
225965f8_x0001.png,251,279
225965f8_y0001.png,251,279
225985d11_x0001.png,255,254
225985d11_y0001.png,255,254
226144e11_x0001.png,254,336
226144e11_y0001.png,253,337
226714c8_x0001.png,253,316
226935d6_x0001.png,254,254
96723_3_E2.png,258,257
227318b6_x0001.png,252,260
227318b6_y0001.png,254,260
228027e2_0001.png,252,253
228044h10_aa0001.png,251,280
228044h10_x0001.png,252,280
228044h10_y0001.png,251,280
228044h10_z0001.png,253,280
134318_2_0001.png,256,256
228491b8_x0001.png,254,254
228594e2_swing_x0001.png,254,202
229138e11_x0001.png,253,312
229138e11_y0001.png,253,311
229338F10_x0001.png,257,258
229393d1_x0001.png,255,254
229491d3_x0001.png,251,254
229637b5_anneal_x0001.png,252,240
230048a2_x0001.png,248,279
230048a2_y0001.png,247,278
230048a2_z0001.png,247,278
230508b11_x_0001.png,252,266
230508b11_y_0001.png,254,241
137022_1_0001.png,256,255
230508b11_z_0001.png,253,291
230512d5_x0001.png,249,265
230819a2_x0001.png,253,316
230921a4_x0001.png,253,265
230921a4_y0001.png,253,241
230921a4_z0401.png,253,241
231245b4_x0001.png,255,293
231359h7_x0001.png,252,203
231382a1_x0001.png,253,265
231382a1_y0001.png,254,240
231382a1_z0001.png,254,239
231387e5_x0001.png,250,203
68112_3_E1_001.png,254,254
232847a8_x0001.png,253,315
232847a8_y0001.png,253,316
232857g1_x0001.png,252,265
232983h5_x####.png,254,264
232983h5_x1001.png,252,265
233128a2_x0001.png,252,267
233165g6_x0100.png,245,254
233165g6_y0100.png,246,254
11280_5_001.png,255,253
233299a8_y_0001.png,255,255
233334f6_x####.png,254,316
233334f6_x1001.png,254,315
233390c1_x0001.png,255,315
233841f11_x0001.png,251,268
233841f11_y0001.png,253,318
233841f11_z0001.png,253,318
233969a8_x0001.png,256,255
118040_1_E1_001.png,256,255
234126c12_x0001.png,250,267
234283b5_x0001.png,253,266
234284b5_x0001.png,253,266
234284b5_y####.png,256,316
234284b5_y1001.png,253,315
32736_1_E2_001.png,256,258
234285a5_x0001.png,255,255
234468b2_x0001.png,255,255
234528e12_x0001.png,252,203
234528e12_y0001.png,252,204
235328a3_y0001.png,253,266
235439g1_x0001.png,252,268
235587d4_x0001.png,253,267
236669b2_x0001.png,249,279
236774g7_redo_x0001.png,250,202
236774g7_redo_y0001.png,250,202
56038_2_001.png,257,256
236774g7_x####.png,253,254
236774g7_x1001.png,255,254
236782g5_x####.png,254,254
236782g5_x1001.png,253,254
236887c2_x0001.png,252,254
236894e10_x0001.png,253,254
236958a4_hr_x0001.png,248,204
10350_2_001.png,256,256
237055b4_x0001.png,252,203
237055b4_y0001.png,252,202
237680c5_x0001.png,253,254
237875c7_x####.png,254,268
237875c7_y####.png,253,268
237875c7_z0001.png,252,268
109042_M1_D11_set1_x2_low.0001.png,251,263
241401h10_x0001.png,256,256
132092_2_00001.png,255,256
9822_1_001.png,255,255
241574_001.png,258,253
244377g6_x0001.png,247,263
244377g6_y0001.png,244,261
246555b4_y00001.png,251,267
247703a11_y0001.png,253,317
52009_1_E2_001.png,256,255
248067c1_x0001.png,255,264
248792c5_x0001.png,253,266
248957d5_hr_aa0001.png,257,400
248957d5_hr_x0001.png,257,401
248957d5_hr_y0001.png,257,398
248957d5_hr_z0001.png,257,401
248957d5_x0001.png,253,317
248957d5_y0001.png,253,317
249902g12_x0001.png,252,265
251795e1_x_0001.png,253,312
252788c1_x0001.png,257,175
252788c1_y0001.png,256,176
16830_2_001.png,255,256
252788c1_z0001.png,257,175
253311d1_aa0001.png,253,264
253311d1_x0001.png,251,264
253311d1_y0001.png,253,264
253311d1_z0001.png,252,264
253513f5_x0001.png,250,264
028313_E7_3A_1_0001.png,251,267
253954a9_x0001.png,253,264
253960h9_hr_aa0001.png,250,370
253960h9_hr_x0001.png,251,370
253960h9_hr_y0001.png,251,371
253960h9_hr_z0001.png,251,371
253960h9_quick_x0001.png,248,264
253960h9_x0001.png,247,264
253960h9_y0001.png,247,264
254471a2_x0001.png,254,264
255936e1_high_x0001.png,258,397
255936e1_high_y0001.png,257,397
255936e1_x0001.png,255,369
255936e1_y0001.png,254,369
255936g5_x_0001.png,251,263
106568_1_E1_001.png,254,257
257193a2_y0001.png,252,179
257345h12_x0001.png,253,343
257345h12_y0001.png,252,315
257345h12_z0001.png,252,316
257485c12_x0001.png,253,291
257485c12_y0001.png,252,290
257491b7_x0001.png,256,203
257491b7_y0001.png,256,204
257491b7_z0001.png,256,204
54183_1_E2_001.png,257,256
257500d1_0001.png,253,265
257610c10_x0001.png,255,260
257704f1_x0001.png,253,241
257704f1_y0001.png,251,241
257764c5_x0001.png,242,261
257764c5_y0001.png,247,261
37043_1_E1_001.png,257,254
257767b1_x0001.png,251,264
257996g11_x0001.png,252,315
258195e1_x0001.png,254,367
258195e1_xx0001.png,257,396
258195e1_y0001.png,253,366
258195e1_z0001.png,254,368
259821a10_x0001.png,252,205
259821a10_x0370.png,256,205
259821a10_y0001.png,253,205
261062c8_x20001.png,256,205
261062c8_y20001.png,256,205
261062c8_z20001.png,256,205
117367_1_E2_001.png,257,256
262682g4_y0100.png,256,255
262775a12_x0001.png,245,264
262775a12_x20001.png,261,261
262775a12_y0001.png,243,264
262775a12_y20001.png,261,264
262775a12_z0001.png,236,264
262775a12_z20001.png,261,264
263060b2_x0001.png,256,255
263060b2_x20001.png,256,256
263060b2_y0001.png,253,256
263060b2_y20001.png,256,255
74945_1_E2_001.png,256,255
263060b2_z0001.png,256,256
263060b2_z20001.png,256,255
263060g10_x0001.png,255,204
263060g10_y0001.png,255,204
263060g10_z0001.png,255,204
264489b1_x0001.png,252,315
264490e5_x0001.png,258,178
264490e5_x20001.png,250,178
264490e5_y0001.png,256,178
264490e5_y20001.png,252,178
102992_2_001.png,258,258
264490e5_z0001.png,256,178
264490e5_z20001.png,253,178
265160h9_x0001.png,253,314
265160h9_z0001.png,253,314
265800f4_x0001.png,255,340
265800f4_xx0001.png,255,314
265800f4_yy0001.png,255,313
265856_x0001.png,252,264
266002a3_z0001.png,242,262
266003f3_x####.png,254,339
266003f3_x0001.png,254,339
266003f3_y####.png,254,341
266003f3_y0001.png,254,341
163636_1_E2_0001.png,255,256
266003f3_z####.png,254,340
266003f3_z0001.png,254,340
266048h5_x0001.png,252,264
267315h1_x0001.png,243,258
267315h4_x0001.png,252,264
267395e2_x0001.png,254,368
267395e2_y0001.png,254,367
267395e2_z0001.png,254,367
267396e8_x0001.png,254,367
269072d10_x0001.png,255,230
271705c8_x_0001.png,252,312
272533d12_scana_0001.png,253,231
272533d12_scanb_0001.png,254,229
150038_2_0001.png,257,257
284201at_tip_x_0001.png,255,255
284504b6_x_0001.png,255,203
284504b6_x_0370.png,253,204
284504b6_y_0001.png,255,204
285429c6_x0001.png,254,262
285429c6_y0001.png,254,262
285574g2_aa_0001.png,251,365
285574g2_x_0001.png,253,364
285574g2_y_0001.png,253,365
285574g2_z_0001.png,253,365
285924g10_x0001.png,255,204
285924g10_y0001.png,255,203
109875_1_001.png,256,255
285924g10_z0001.png,255,204
285996c10_0001.png,239,235
286982c9_x_0001.png,255,178
286982c9_y_0001.png,256,178
286982c9_z_0001.png,256,178
287007e1_0001.png,255,255
289279e3_x_0001.png,254,254
290723a7_x_0001.png,254,312
290723a7_y_0001.png,254,313
290723a7_z_0001.png,253,312
144619_1_E1_0001.png,256,256
491003_MKA_6_5_1_0001.png,253,262
51538_1_E1_001.png,257,256
491003_SA47-3_1_0001.png,244,258
1009107_1_A3_inf.0001.png,251,268
159473_1_E2_0001.png,257,257
1009107_1_A3_peak.0001.png,251,268
2153528h12_x0001.png,255,310
101464_2_001.png,258,253
a0_k4.0001.png,254,252
107632_1_001.png,256,256
a1c8g2-peak.0001.png,252,261
1c2p1_1_001.png,256,256
a1d2-2peak.0001.png,252,261
a1d5g3-peak.0001.png,249,265
a1e10no-peak.0001.png,253,272
a1f6as2-peak.0001.png,251,258
153752_1_E1_0001.png,254,254
a1f7e-peak.0001.png,255,257
a1g11c1-3peak.0001.png,256,260
a2a11-peak.0001.png,251,263
102552_1_E1_001.png,258,255
a2c1-peak.0001.png,254,271
96990_1_E1.png,259,259
a2f11e-peak.0001.png,256,256
a2g5g-peak.0001.png,254,257
a4_1d.png,255,254
36626_1_E1_001.png,257,256
100498_1_E2_001.png,260,254
A6_1_1.png,254,253
a6-2g-peak.0001.png,251,270
7670_2_001.png,250,247
a110-m4a3g.0001.png,252,266
93611_1_E1.png,261,259
a110-m4d10gly.0001.png,250,269
162347_1_E2_001.png,255,255
A0751-183.png,257,250
46035_2_001.png,257,253
A0751-278.png,254,254
aak7-1.png,254,253
97368_3.png,257,257
AB_1_set.png,254,259
aca7-2_1_000.png,253,254
65108_1_E2.png,251,255
AccoGentam_19June15_n6_collect_0001.png,254,254
ach0001_Tob4_3Apr12_collect_120mm_300sec_0001.png,251,253
91610_1_001.png,258,256
act6-6_7_001.png,253,267
24045_2_001.png,256,256
act6-15_1_001.png,250,267
113277_1_E1_001.png,256,255
acy5-7_1_001.png,259,259
acy5-8_8_001.png,253,261
89622_1_E2_001.png,257,256
adp-if1e2-peak1.0001.png,255,261
aik4-11_16_00001.png,258,257
98291_2_E1_001.png,258,255
aik4-15_16_00001.png,256,256
113480_1_E1_001.png,255,256
aju1-3.png,249,268
ajw1-9.png,257,257
AK_h6h_f2_2_1_0001.png,281,188
66070_2.png,249,254
AK_h6h_f2_2_2_0001.png,278,180
AK_h6h_f2_2_3_0001.png,271,283
AK_h6h_f2_2_4_0001.png,272,180
AK_h6h_f2_2_5_0001.png,275,183
AK_h6h_f2_2_6_0001.png,258,281
AK_h6h_f2_2_7_0001.png,275,183
AK_h6h_f2_2_8_0001.png,274,293
AK_h6h_f2_2_9_0001.png,270,278
AK_h6h_f2_2_10_0001.png,273,293
54906_1_E2_001.png,256,256
alt4-5.png,253,252
alt4-8.png,256,257
153601_1_E1_0001.png,254,251
am-a1a9g.0001.png,256,250
am2h3g.0001.png,251,268
14775_2_E2_001.png,254,257
ametNADPsoak-M1B6eg.0001.png,254,259
AMg1HisAp_M2_D11_CdRP_data.0001.png,251,267
105824_1_E2_001.png,255,255
AMPINDF1gly2-peak2.0001.png,254,272
AMPINDF1gly2-peak3.0001.png,256,253
35388_2_001.png,257,256
amw3-4.png,256,256
144187_2_0001.png,258,255
ANL-1F12sucr-peak1.0001.png,255,255
ANL1A5gly1-peak.0001.png,254,257
ANL1D5gly-peak.0001.png,255,256
97893_1_E2_001.png,258,255
ANL1G11gly3-peak.0001.png,255,262
3ga7_anomalous_stm490-2_2_A.png,256,255
ANL2D7sucr-peak.0001.png,257,246
65654_1_E2_001.png,253,258
19408_1_E1_181.png,255,256
anomalous_IDP00335-1.png,253,257
15048_1_E2_001.png,255,255
anomalous_IDP00335-1a.png,256,255
64790_1_E2.png,250,253
anomalous_IDP00577-5.png,255,255
960-2_B.png,261,253
anomalous_IDP00577-5b.png,257,256
27867_1_E1_001.png,258,258
anomalous_IDP04293-1.png,257,255
13219_2_001.png,265,253
Anpha00316a_7_1_001.png,255,256
10175_2_001.png,251,257
ANT_7HTmethyl_xtal1_1_0001.png,257,255
71942_2_001.png,257,253
ANT_S-SAD_S-SAD2_1_0001.png,254,257
14c4p2_1_E3_001.png,254,257
16c35p2_1_E3_001.png,257,254
AOG4-11_2_001.png,252,261
19051_1_E2_001.png,266,256
AOG4-13_1_001.png,250,264
28347_1_E1_001.png,257,257
APC234_Im-1_1_0001.png,251,264
44931_2_001.png,255,256
APC234_Iy-4_1_0001.png,254,258
20687_2_E1_001.png,257,257
APC234_Iy-9_1_0001.png,255,257
86941_1_E2_001.png,257,256
24776_4_E2_001.png,256,256
APC234_Iy-10_1_0001.png,252,260
138148_1_E1_0001.png,255,255
APC234_Iy-27_1_0001.png,248,268
1560-g5-peak.0001.png,250,264
2557_1_E1_001.png,257,260
APC234_Iy-28_1_0001.png,248,266
121974_2_001.png,256,257
APC234_Iy-82_1_0001.png,253,261
34691_1_E1.png,255,256
APC234_Iy-102_1_0001.png,255,257
102975_1_E2_001.png,257,255
APC234_Iy-104_1_0001.png,251,265
apc4542_DNA24_B1_c2_1_0001.png,257,254
92948_1_001.png,257,254
apc5771_se3_inf.0001.png,254,249
18c14p3_2_001.png,254,257
apc5771_se3.0001.png,256,260
137144_2_0001.png,260,257
APC5899_c4_2_0001.png,256,257
84338_1_E1_001.png,255,256
APC6354_Ih-87_1_0001.png,253,267
81567_1_E1_001.png,257,257
81762_1_E1_001.png,255,256
APC40666_crystal1_1_0001.png,255,262
60897_1_E1_001.png,253,260
apc100707pk1.0001.png,251,267
12287_1_E1_001.png,266,254
apc102169.png,256,257
27726_1_E1_001.png,257,254
apc102458b.png,255,255
103051_1_E2_001.png,254,257
apc102469a.png,255,258
98553_2_001.png,260,254
apc103202b.png,250,269
163108_2_0001.png,257,256
apc103207a.png,255,255
13498_1_E2_001.png,267,252
16430_1_E2_001.png,257,257
apc103223a.png,249,267
24776_2_E1_001.png,256,255
apc103223d.png,249,268
161645_1_E2_001.png,254,258
apc103664a.png,252,266
143501_1_E1_0001.png,258,256
apc103670a.png,253,253
82851_1_E1_001.png,255,255
apc103670aa.png,255,256
97408_2.png,260,262
apc103670c.png,253,258
135601_2_0001.png,256,256
apc103684b.png,253,262
apc105704-f.png,257,257
83194_1_E2_001.png,258,256
